Row #,Species,Count,Location,S/P,Date,LocID,SubID
929,Great Gray Owl,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
930,African Wood-Owl,2,Wondo Genet,ET-SN,28 Feb 2018,L1351591,S43363747
931,Long-eared Owl,,Tule Lake NWR (SIS Co.),US-CA,09 Aug 2009,L639242,S58332291
932,Abyssinian Owl,1,Bale Mts--Dinsho Park HQ,ET-OR,20 Feb 2018,L2099194,S43363694
933,Stygian Owl,2,Vereda Cerezales,CO-ANT,28 Jun 2019,L5831512,S57901894
934,Short-eared Owl,,Coyote Hills Regional Park,US-CA,12 Dec 2012,L216132,S58404689
935,Northern Saw-whet Owl,1,Golden Gate Audubon stops,US-CA,31 May 2013,L9700249,S58482810
936,Luzon Boobook,1,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
937,Speckled Mousebird,4,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
938,Blue-naped Mousebird,10,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
939,Eared Quetzal,2,Cerocahui (área general),MX-CHH,30 Dec 2002,L928020,S58369678
940,Pavonine Quetzal,1,Reserva Natural Palmarí,BR-AM,24 Jun 2018,L3018622,S48121041
941,Golden-headed Quetzal,1,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
942,Slaty-tailed Trogon,,Canopy Tower locality,PA-8,22 Oct 2014,L9690908,S58431036
943,Blue-tailed Trogon,1,Via Antigua a Buenaventura,CO-VAC,02 Jul 2018,L2998201,S50144060
944,Black-tailed Trogon,,Canopy Camp,PA-5,02 Nov 2014,L3379895,S58417499
945,Citreoline Trogon,,Puerto Angel,MX-OAX,15 Nov 2007,L2375928,S58218221
946,White-tailed Trogon,,Canopy Tower locality,PA-8,23 Oct 2014,L9690908,S58431404
947,Green-backed Trogon,2,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
948,Gartered Trogon,,Canopy Tower locality,PA-8,22 Oct 2014,L9690908,S58431036
949,Guianan Trogon,2,Asa Wright Nature Centre,TT-TUP,08 Oct 2017,L295164,S39788340
950,Amazonian Trogon,1,Heliconia Lodge,BR-AM,27 Jun 2018,L3172087,S48122341
951,Blue-crowned Trogon,1,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
952,Surucua Trogon,1,PE Carlos Botelho--Mirante,BR-SP,11 Nov 2019,L4108252,S61861360
953,Black-throated Trogon,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
954,Elegant Trogon,2,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
955,Mountain Trogon,1,Cerocahui (área general),MX-CHH,30 Dec 2002,L928020,S58369678
956,Collared Trogon,1,Blanchisseuse Road,TT-TUP,08 Oct 2017,L623423,S39857285
957,Masked Trogon,1,ACP Abra Patricia--Owlet Lodge,PE-AMA,11 Oct 2012,L1849237,S58450228
958,Narina Trogon,1,Bishangari Lodge,ET-OR,19 Feb 2018,L2825615,S43605421
959,Malabar Trogon,2,Sinharaja NP--Kudawa access,LK-9,11 Feb 2020,L5400563,S64552673
960,Red-headed Trogon,2,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
961,Ward's Trogon,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
962,Eurasian Hoopoe,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
963,Black-billed Woodhoopoe,4,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512379
964,Black Scimitarbill,1,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
965,Abyssinian Scimitarbill,2,"Afar Plains—(9.5192,40.0114)",ET-AF,15 Feb 2018,L6877280,S58094769
966,Abyssinian Ground-Hornbill,2,Awash NP--southern section,ET-AF,15 Feb 2018,L1550655,S43363739
967,Hemprich's Hornbill,2,Lake Ziway--southwestern shore,ET-OR,18 Feb 2018,L1550649,S43512403
968,African Gray Hornbill,3,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
969,Eastern Yellow-billed Hornbill,4,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512379
970,Von der Decken's Hornbill,3,Abiata Shalla NP--Abijata Lake,ET-OR,20 Feb 2018,L2696254,S43605406
971,Northern Red-billed Hornbill,2,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
972,Silvery-cheeked Hornbill,11,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
973,Sri Lanka Gray Hornbill,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
974,Malabar Pied-Hornbill,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
975,Rufous-necked Hornbill,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
976,Luzon Hornbill,,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
977,Russet-crowned Motmot,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
978,Whooping Motmot,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
979,Trinidad Motmot,1,Asa Wright Nature Centre,TT-TUP,07 Oct 2017,L295164,S39684222
980,Andean Motmot,1,Reserva Ecológica Río Blanco,CO-CAL,04 Jul 2019,L2241379,S58013445
981,Rufous Motmot,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
982,Rufous-capped Motmot,1,Guaraú--Serra do Itatins,BR-SP,10 Nov 2019,L6264872,S61460538
983,Broad-billed Motmot,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
984,Common Kingfisher,1,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
985,Half-collared Kingfisher,2,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
986,Indigo-banded Kingfisher,1,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
987,Black-backed Dwarf-Kingfisher,1,Kitulgala Rest House,LK-9,09 Feb 2020,L4205542,S64553239
988,Malachite Kingfisher,1,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725156
989,African Pygmy-Kingfisher,2,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
990,Stork-billed Kingfisher,,Mannar Island (General),LK-4,06 Feb 2020,L4611450,S64568248
991,White-throated Kingfisher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
992,Brown-breasted Kingfisher,1,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
993,Gray-headed Kingfisher,2,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
994,Woodland Kingfisher,1,Awash NP Lodge,ET-OR,16 Feb 2018,L6941510,S43512387
995,Striped Kingfisher,1,Abiata Shalla NP--Abijata Lake,ET-OR,20 Feb 2018,L2696254,S43605406
996,Collared Kingfisher,,"Nuts and Huts, Loboc",PH-BOH,18 Jul 2004,L1088624,S58166492
997,Giant Kingfisher,1,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
998,Crested Kingfisher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
999,Ringed Kingfisher,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
1000,Belted Kingfisher,,Elkhorn Slough Reserve (NERR),US-CA,14 Apr 1990,L353255,S58409339
1001,Pied Kingfisher,2,Animali Lodge area and water hole,ET-AF,17 Feb 2018,L6941526,S43363729
1002,Amazon Kingfisher,1,Jaen west to Olmos,PE-CAJ,16 Oct 2012,L9695402,S58454056
1003,American Pygmy Kingfisher,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
1004,Green Kingfisher,3,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1005,Green-and-rufous Kingfisher,1,Canopy Tower locality,PA-8,23 Oct 2014,L9690908,S58431404
1006,Blue-bearded Bee-eater,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1007,Little Bee-eater,4,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
1008,Blue-breasted Bee-eater,4,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
1009,Green Bee-eater,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1010,Rufous-crowned Bee-eater,10,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1011,Blue-tailed Bee-eater,,"Nuts and Huts, Loboc",PH-BOH,18 Jul 2004,L1088624,S58166492
1012,European Bee-eater,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
1013,Chestnut-headed Bee-eater,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1014,Northern Carmine Bee-eater,1,Aledeghi Wildlife Reserve,ET-AF,17 Feb 2018,L2846177,S43512372
1015,Abyssinian Roller,1,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
1016,Lilac-breasted Roller,3,Liben Plain,ET-OR,23 Feb 2018,L2099167,S43363679
1017,Rufous-crowned Roller,1,"Rd from Bale Mountains NP to Negele (6.0203,39.7185)",ET-OR,22 Feb 2018,L7004217,S43363701
1018,Indian Roller,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1019,Broad-billed Roller,2,Bishangari Lodge,ET-OR,19 Feb 2018,L2825615,S43605421
1020,Dollarbird,4,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1021,White-necked Puffbird,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1022,Black-breasted Puffbird,,Canopy Tower locality,PA-8,22 Oct 2014,L9690908,S58431036
1023,Pied Puffbird,,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
1024,Collared Puffbird,1,Heliconia Lodge,BR-AM,26 Jun 2018,L3172087,S48121457
1025,Barred Puffbird,,Canopy Camp,PA-5,02 Nov 2014,L3379895,S58417499
1026,Western Striolated-Puffbird,1,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
1027,White-eared Puffbird,1,Itatiaia--snipe valley farm,BR-RJ,22 Nov 2019,L972134,S61664502
1028,Russet-throated Puffbird,2,"Vía Puerto Triunfo-Puerto Nare, Antioquia, CO (5,911, -74,641)",CO-ANT,30 Jun 2019,L9577897,S57901658
1029,Crescent-chested Puffbird,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S61460380
1030,Rufous-necked Puffbird,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
1031,White-whiskered Puffbird,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1032,Moustached Puffbird,3,Camino Montezuma--Montezuma Rainforest Lodge,CO-RIS,09 Jul 2019,L8012829,S58052274
1033,Rusty-breasted Nunlet,1,PE Intervales,BR-SP,13 Nov 2019,L972187,S62199545
1034,Gray-cheeked Nunlet,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
1035,Rufous-capped Nunlet,1,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
1036,Black-fronted Nunbird,1,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
1037,White-fronted Nunbird,1,Reserva Natural Palmarí,BR-AM,24 Jun 2018,L3018622,S48121041
1038,Swallow-winged Puffbird,2,Reserva Natural Palmarí,BR-AM,22 Jun 2018,L3018622,S48121042
1039,White-eared Jacamar,6,RN Tucuxira,CO-AMA,28 Jun 2018,L5868149,S48122352
1040,Brown Jacamar,2,Caño Culebra Trail,CO-GUA,07 Jul 2018,L7562069,S48122333
1041,Three-toed Jacamar,2,"Unnamed Road, Rio de Janeiro, BR (-21.922, -42.683)",BR-RJ,24 Nov 2019,L10274639,S62214214
1042,Rufous-tailed Jacamar,,Río Chucunaque,PA-5,04 Nov 2014,L2306454,S58418372
1043,Green-tailed Jacamar,1,Río Inírida--Inírida,CO-GUA,10 Jul 2018,L2613195,S48122291
1044,White-chinned Jacamar,1,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
1045,Bluish-fronted Jacamar,1,Heliconia Lodge,BR-AM,26 Jun 2018,L3172087,S48121457
1046,Bronzy Jacamar,2,Caño Culebra Trail,CO-GUA,07 Jul 2018,L7562069,S48122333
1047,Paradise Jacamar,1,Río Inírida--Inírida,CO-GUA,07 Jul 2018,L2613195,S48122283
1048,Great Jacamar,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1049,Red-and-yellow Barbet,1,"Rd from Bale Mountains NP to Negele (6.0769,39.7377)",ET-OR,22 Feb 2018,L7002932,S43363705
1050,Yellow-breasted Barbet,6,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
1051,D'Arnaud's Barbet,3,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
1052,Red-fronted Tinkerbird,1,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512379
1053,Yellow-fronted Tinkerbird,1,Wondo Genet Forestry College,ET-SN,28 Feb 2018,L2099184,S43363748
1054,Red-fronted Barbet,2,Lake Langano--Simbo Lodge,ET-OR,20 Feb 2018,L3284689,S43605417
1055,Black-throated Barbet,1,Carsa Dek (general area),ET-OR,23 Feb 2018,L4708926,S43363671
1056,Banded Barbet,2,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
1057,Black-billed Barbet,9,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
1058,Double-toothed Barbet,3,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
1059,Crimson-fronted Barbet,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1060,Coppersmith Barbet,5,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1061,Great Barbet,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1062,Red-vented Barbet,1,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
1063,Green-eared Barbet,2,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
1064,Brown-headed Barbet,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1065,Yellow-fronted Barbet,,Kitulgala Rest House,LK-9,09 Feb 2020,L4205542,S64553239
1066,Golden-throated Barbet,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1067,Blue-throated Barbet,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1068,Scarlet-crowned Barbet,6,RN Tucuxira,CO-AMA,28 Jun 2018,L5868149,S48122352
1069,Spot-crowned Barbet,,Canopy Camp,PA-5,02 Nov 2014,L3379895,S58417499
1070,White-mantled Barbet,2,"Restaurante El Palacio De Los Frijoles, Cocorna",CO-ANT,29 Jun 2019,L3082817,S57901734
1071,Five-colored Barbet,1,RN San Cipriano-Escalerete,CO-VAC,04 Jul 2018,L2711479,S50144064
1072,Lemon-throated Barbet,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
1073,Red-headed Barbet,7,Rio Amazonas--Isla Ronda,CO-AMA,30 Jun 2018,L465437,S48122344
1074,Toucan Barbet,4,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
1075,Northern Emerald-Toucanet,1,Rio Amazonas--Isla Ronda,CO-AMA,30 Jun 2018,L465437,S48122344
1076,Southern Emerald-Toucanet,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
1077,Crimson-rumped Toucanet,11,Rio Amazonas--Isla Ronda,CO-AMA,29 Jun 2018,L465437,S48122343
1078,Gray-breasted Mountain-Toucan,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
1079,Black-billed Mountain-Toucan,2,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,02 Jul 2019,L604060,S57901696
1080,Saffron Toucanet,4,Guaraú--Serra do Itatins,BR-SP,10 Nov 2019,L6264872,S61460538
1081,Lettered Aracari,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
1082,Collared Aracari,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1083,Chestnut-eared Aracari,1,Heliconia Lodge,BR-AM,27 Jun 2018,L3172087,S48122341
1084,Many-banded Aracari,7,Río Inírida--Inírida,CO-GUA,10 Jul 2018,L2613195,S48122291
1085,Golden-collared Toucanet,1,Reserva Natural Palmarí,BR-AM,22 Jun 2018,L3018622,S48121042
1086,Spot-billed Toucanet,2,Trilha dos Tucanos,BR-SP,16 Nov 2019,L3007221,S65444738
1087,Toco Toucan,1,Campos do Jordão--Av. Pedro Paulo p. Horto Florestal,BR-SP,17 Nov 2019,L10168377,S61547707
1088,Yellow-throated Toucan,,Canopy Tower locality,PA-8,23 Oct 2014,L9690908,S58431404
1089,White-throated Toucan,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
1090,Keel-billed Toucan,10,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1091,Choco Toucan,1,Via Antigua a Buenaventura,CO-VAC,02 Jul 2018,L2998201,S50144060
1092,Channel-billed Toucan,2,Asa Wright Nature Centre,TT-TUP,06 Oct 2017,L295164,S40039162
1093,Red-breasted Toucan,1,PE Carlos Botelho--Mirante,BR-SP,11 Nov 2019,L4108252,S61861360
1094,Wahlberg's Honeyguide,1,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
1095,Lesser Honeyguide,1,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
1096,Scaly-throated Honeyguide,1,Wondo Genet Forestry College,ET-SN,28 Feb 2018,L2099184,S43363748
1097,Yellow-rumped Honeyguide,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1098,Greater Honeyguide,1,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512379
1099,Eurasian Wryneck,,Spain,ES-,26 Sep 2016,L3679729,S58440451
1100,Rufous-necked Wryneck,4,Lake Langano--Simbo Lodge,ET-OR,20 Feb 2018,L3284689,S43605417
1101,Bar-breasted Piculet,1,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
1102,Orinoco Piculet,1,Caño Culebra Trail,CO-GUA,08 Jul 2018,L7562069,S48122287
1103,Golden-spangled Piculet,1,Caño Culebra Trail,CO-GUA,07 Jul 2018,L7562069,S48122333
1104,White-barred Piculet,5,PN do Itatiaia--Agulhas Negras Road (MG and RJ; 1700-2400m),BR-MG,21 Nov 2019,L787488,S61861971
1105,Ochre-collared Piculet,1,Fazenda Museros e estrada,BR-SP,11 Nov 2019,L9859332,S61861363
1106,Plain-breasted Piculet,1,Heliconia Lodge,BR-AM,26 Jun 2018,L3172087,S48121457
1107,Olivaceous Piculet,,Yaviza (poblado),PA-5,06 Nov 2014,L5800707,S58421413
1108,Grayish Piculet,2,Grayish Piculet Quarry,CO-ANT,03 Jul 2019,L1402843,S57901694
1109,Williamson's Sapsucker,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1110,Yellow-bellied Sapsucker,,Point Pelee National Park (general location for observations within the park),CA-ON,24 Apr 1994,L131153,S58560138
1111,Red-naped Sapsucker,,Cerocahui (área general),MX-CHH,28 Dec 2002,L928020,S58369755
1112,Red-breasted Sapsucker,,Liberty Bay,US-WA,26 Dec 1990,L1886184,S58409039
1113,White Woodpecker,2,RJ 139--Pirai a Passa Três,BR-RJ,23 Nov 2019,L6476557,S61747007
1114,Lewis's Woodpecker,,Santa Fe County,US-NM,23 Jul 2001,L9711020,S58535727
1115,Red-headed Woodpecker,,Point Pelee National Park (general location for observations within the park),CA-ON,24 Apr 1994,L131153,S58560138
1116,Acorn Woodpecker,,Ashland vacation,US-OR,26 May 1990,L9710151,S58530742
1117,Yellow-tufted Woodpecker,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
1118,Yellow-fronted Woodpecker,2,Guaraú--Serra do Itatins,BR-SP,10 Nov 2019,L6264872,S61460538
1119,Beautiful Woodpecker,1,"Restaurante El Palacio De Los Frijoles, Cocorna",CO-ANT,29 Jun 2019,L3082817,S57901734
1120,Black-cheeked Woodpecker,1,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1121,Golden-cheeked Woodpecker,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
1122,Red-crowned Woodpecker,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1123,Gila Woodpecker,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
1124,Red-bellied Woodpecker,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
1125,Black-backed Woodpecker,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1126,Philippine Woodpecker,,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
1127,Gray-capped Woodpecker,1,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
1128,Yellow-crowned Woodpecker,,Uda Walawe NP,LK-8,13 Feb 2020,L1122655,S64551814
1129,Abyssinian Woodpecker,1,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725161
1130,Cardinal Woodpecker,1,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
1131,Bearded Woodpecker,3,Borana Lodge,ET-OR,26 Feb 2018,L4477094,S43421910
1132,African Gray Woodpecker,2,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
1133,Mountain Gray Woodpecker,1,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
1134,Darjeeling Woodpecker,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1135,Great Spotted Woodpecker,,Spain,ES-,25 Sep 2016,L3679729,S58440122
1136,Crimson-breasted Woodpecker,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1137,Downy Woodpecker,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1138,Nuttall's Woodpecker,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
1139,Ladder-backed Woodpecker,1,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1140,Hairy Woodpecker,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1141,White-headed Woodpecker,,Calaveras Big Trees SP,US-CA,18 May 1992,L155127,S58409717
1142,Smoky-brown Woodpecker,1,Camino Montezuma--Montezuma Rainforest Lodge,CO-RIS,09 Jul 2019,L8012829,S58052274
1143,Red-rumped Woodpecker,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
1144,White-spotted Woodpecker,1,PE Carlos Botelho--Mirante,BR-SP,11 Nov 2019,L4108252,S61861360
1145,Little Woodpecker,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
1146,Scarlet-backed Woodpecker,,Olmos to Chappari Lodge,PE-LAM,17 Oct 2012,L9695443,S58454364
1147,Yellow-vented Woodpecker,1,Reserva Ecológica Río Blanco,CO-CAL,04 Jul 2019,L2241379,S57928698
1148,Yellow-eared Woodpecker,1,Reserva Ecológica de Guapiaçu (REGUA),BR-RJ,25 Nov 2019,L612882,S61758994
1149,Bay Woodpecker,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1150,Luzon Flameback,8,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1151,Crimson-backed Flameback,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
1152,White-naped Woodpecker,2,Debarawewa Lake,LK-3,13 Feb 2020,L4866398,S64551958
1153,Powerful Woodpecker,1,Reserva Ecológica Río Blanco,CO-CAL,03 Jul 2019,L2241379,S57901638
1154,Red-necked Woodpecker,1,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
1155,Robust Woodpecker,2,Campos do Jordão--Pico do Imbiri,BR-SP,18 Nov 2019,L3686382,S62214228
1156,Crimson-crested Woodpecker,1,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1157,Black-rumped Flameback,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
1158,Red-backed Flameback,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
1159,Lesser Yellownape,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
1160,Red-collared Woodpecker,1,Cuc Phuong NP,VN-18,20 Feb 2020,L1086800,S64837855
1161,Gray-headed Woodpecker,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1162,Iberian Green Woodpecker,,Spain,ES-,24 Sep 2016,L3679729,S58439644
1163,Greater Yellownape,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1164,Nubian Woodpecker,2,"Afar Plains—(9.5192,40.0114)",ET-AF,15 Feb 2018,L6877280,S58094769
1165,Northern Sooty-Woodpecker,4,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1166,Lineated Woodpecker,,Reserva Ecológica Chaparri,PE-LAM,18 Oct 2012,L3966184,S58454569
1167,Pileated Woodpecker,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1168,White-bellied Woodpecker,5,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1169,Black Woodpecker,,Spain,ES-,25 Sep 2016,L3679729,S58440122
1170,Cinnamon Woodpecker,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1171,Ringed Woodpecker,2,Río Inírida--Inírida,CO-GUA,09 Jul 2018,L2613195,S48122335
1172,Scale-breasted Woodpecker,1,Caño Culebra Trail,CO-GUA,08 Jul 2018,L7562069,S48122287
1173,Cream-colored Woodpecker,1,RN Tucuxira,CO-AMA,28 Jun 2018,L5868149,S48122352
1174,Chestnut Woodpecker,1,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
1175,Blond-crested Woodpecker,1,Itanhaém--Rua Jequirituba,BR-SP,09 Nov 2019,L4998910,S62350056
1176,Yellow-throated Woodpecker,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S61460634
1177,Golden-green Woodpecker,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
1178,White-browed Woodpecker,1,Reserva Ecológica de Guapiaçu (REGUA),BR-RJ,25 Nov 2019,L612882,S61758994
1179,Golden-olive Woodpecker,,Reserva Ecológica Chaparri,PE-LAM,18 Oct 2012,L3966184,S58454569
1180,Crimson-mantled Woodpecker,1,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,02 Jul 2019,L604060,S57901696
